Timestamp,ECG Value
1730388559.987296,595
1730388559.9954822,343
1730388560.003679,548
1730388560.011852,419
1730388560.020132,312
1730388560.028245,529
1730388560.036454,323
1730388560.0487099,555
1730388560.056899,375
1730388560.065094,387
1730388560.073285,477
1730388560.081511,315
1730388560.089634,594
1730388560.097909,354
1730388560.106045,496
1730388560.114274,428
1730388560.122431,310
1730388560.1305778,549
1730388560.138861,331
1730388560.147074,562
1730388560.155166,393
1730388560.1634061,349
1730388560.171605,520
1730388560.179824,316
1730388560.18799,550
1730388560.1961558,362
1730388560.204332,489
1730388560.212536,462
1730388560.220791,309
1730388560.2289438,579
1730388560.237118,340
1730388560.2453701,559
1730388560.253501,419
1730388560.261717,308
1730388560.269931,512
1730388560.278146,324
1730388560.286256,594
1730388560.294474,383
1730388560.302709,413
1730388560.31088,481
1730388560.3190882,313
1730388560.327283,598
1730388560.335422,352
1730388560.343575,515
1730388560.3517802,424
1730388560.360014,309
1730388560.368188,589
1730388560.3763871,331
1730388560.384647,578
1730388560.392813,398
1730388560.400995,351
1730388560.409129,483
1730388560.4173388,318
1730388560.425523,574
1730388560.437734,363
1730388560.445945,474
1730388560.454222,443
1730388560.462317,311
1730388560.470565,532
1730388560.4787688,339
1730388560.486984,501
1730388560.495172,390
1730388560.503351,313
1730388560.511559,542
1730388560.519716,322
1730388560.52791,580
1730388560.536151,376
1730388560.544296,413
1730388560.55248,478
1730388560.56074,313
1730388560.568871,537
1730388560.577174,345
1730388560.5852869,512
1730388560.59355,426
1730388560.6016681,309
1730388560.609851,571
1730388560.618016,331
1730388560.626223,573
1730388560.634485,393
1730388560.650774,517
1730388560.6589801,318
1730388560.6671848,531
1730388560.6753762,358
1730388560.683554,439
1730388560.6917388,436
1730388560.700022,314
1730388560.7081568,566
1730388560.7163908,341
1730388560.724541,572
1730388560.732735,424
1730388560.74094,307
1730388560.749171,517
1730388560.75734,325
1730388560.7655182,452
1730388560.773718,351
1730388560.781926,407
1730388560.790132,489
1730388560.798311,312
1730388560.806508,499
1730388560.8146582,345
1730388560.822848,484
1730388560.831062,418
1730388560.8393002,311
1730388560.851512,567
1730388560.8596349,331
1730388560.867904,538
1730388560.876172,392
1730388560.8842921,356
1730388560.892488,526
1730388560.9006112,316
1730388560.908824,500
1730388560.9169972,353
1730388560.925204,484
1730388560.933408,471
1730388560.941625,308
1730388560.949764,516
1730388560.95799,337
1730388560.966186,569
1730388560.9743779,425
1730388560.982589,310
1730388560.990762,479
1730388560.99896,324
1730388561.007146,597
1730388561.0153348,381
1730388561.02349,412
1730388561.031704,482
1730388561.039881,313
1730388561.048137,534
1730388561.0563068,345
1730388561.0644999,512
1730388561.072704,436
1730388561.0808861,309
1730388561.089067,472
1730388561.097302,328
1730388561.105449,564
1730388561.113649,393
1730388561.1218612,341
1730388561.130034,472
1730388561.1382232,319
1730388561.146367,580
1730388561.15453,362
1730388561.162839,499
1730388561.170955,469
1730388561.1791518,307
1730388561.187386,586
1730388561.195585,341
1730388561.2037098,611
1730388561.212013,436
1730388561.2283058,502
1730388561.23652,325
1730388561.2447062,608
1730388561.252887,392
1730388561.2611709,399
1730388561.273343,465
1730388561.2815669,314
1730388561.289751,619
1730388561.2979012,360
1730388561.3061671,499
1730388561.314313,431
1730388561.322453,310
1730388561.330698,572
1730388561.3388522,333
1730388561.3471098,583
1730388561.355221,404
1730388561.3634958,339
1730388561.371577,481
1730388561.3798661,319
1730388561.388061,587
1730388561.396173,368
1730388561.4043462,408
1730388561.412694,407
1730388561.420877,317
1730388561.429007,593
1730388561.43717,343
1730388561.445407,514
1730388561.453551,406
1730388561.461799,311
1730388561.470034,554
1730388561.478103,324
1730388561.486391,624
1730388561.494557,389
1730388561.5027132,394
1730388561.5109582,488
1730388561.519135,313
1730388561.5273001,567
1730388561.535497,351
1730388561.5436978,441
1730388561.55188,393
1730388561.560135,316
1730388561.568275,580
1730388561.576458,332
1730388561.584686,531
1730388561.592853,388
1730388561.601022,335
1730388561.6092448,473
1730388561.617394,320
1730388561.625618,542
1730388561.633836,360
1730388561.642014,478
1730388561.650191,460
1730388561.6624599,309
1730388561.6705558,532
1730388561.678803,340
1730388561.6869602,518
1730388561.695209,399
1730388561.703362,311
1730388561.711631,518
1730388561.719806,325
1730388561.7279859,554
1730388561.736224,372
1730388561.7443972,397
1730388561.752532,477
1730388561.760771,314
1730388561.768943,528
1730388561.7771251,347
1730388561.7853172,531
1730388561.793509,434
1730388561.8017018,307
1730388561.8098838,528
1730388561.818107,330
1730388561.8262882,540
1730388561.8344698,383
1730388561.842656,356
1730388561.850859,535
1730388561.8591008,315
1730388561.8672361,525
1730388561.875419,353
1730388561.8836071,490
1730388561.891863,460
1730388561.900031,309
1730388561.9081979,539
1730388561.916425,339
1730388561.924618,526
1730388561.932829,398
1730388561.9492009,526
1730388561.957419,326
1730388561.965569,549
1730388561.973792,374
1730388561.981984,388
1730388561.990166,480
1730388561.998347,314
1730388562.0065129,464
1730388562.014764,339
1730388562.022929,567
1730388562.031106,467
1730388562.039317,304
1730388562.047667,563
1730388562.055677,333
1730388562.063871,605
1730388562.076087,408
1730388562.084316,346
1730388562.092461,516
1730388562.100666,317
1730388562.10885,576
1730388562.117101,366
1730388562.125278,465
1730388562.133455,470
1730388562.141645,310
1730388562.149864,589
1730388562.157978,343
1730388562.166235,566
1730388562.174443,422
1730388562.182658,311
1730388562.190837,532
1730388562.1990368,323
1730388562.2072,620
1730388562.215399,390
1730388562.22358,380
1730388562.231754,458
1730388562.239985,316
1730388562.2482262,551
1730388562.2563572,349
1730388562.264545,504
1730388562.272775,430
1730388562.280912,309
1730388562.289097,554
1730388562.2973282,330
1730388562.305494,526
1730388562.31368,386
1730388562.3218298,342
1730388562.330137,515
1730388562.338193,317
1730388562.346459,515
1730388562.354568,356
1730388562.362874,485
1730388562.371,462
1730388562.3791611,309
1730388562.387427,549
1730388562.395666,339
1730388562.4038029,572
1730388562.4119182,421
1730388562.420154,309
1730388562.4283361,516
1730388562.436564,323
1730388562.444715,588
1730388562.452925,381
1730388562.4652522,422
1730388562.4733891,490
1730388562.4816089,311
1730388562.489784,591
1730388562.497987,354
1730388562.5061681,482
1730388562.5143769,416
1730388562.5225651,312
1730388562.530729,576
1730388562.53895,329
1730388562.547084,572
1730388562.555327,393
1730388562.563497,359
1730388562.571711,524
1730388562.579906,314
1730388562.5880141,542
1730388562.596319,357
1730388562.604403,489
1730388562.612661,450
1730388562.620777,309
1730388562.629031,548
1730388562.637192,339
1730388562.645459,542
1730388562.6536162,408
1730388562.661798,314
1730388562.669992,528
1730388562.678171,321
1730388562.686368,593
1730388562.694547,377
1730388562.702754,418
1730388562.710953,469
1730388562.719188,313
1730388562.727306,562
1730388562.735499,349
1730388562.743716,525
1730388562.75188,424
1730388562.760098,309
1730388562.768297,528
1730388562.77648,329
1730388562.784657,589
1730388562.7928479,394
1730388562.809215,494
1730388562.817457,319
1730388562.8256152,590
1730388562.833813,365
1730388562.842125,476
1730388562.8501918,450
1730388562.858371,310
1730388562.86665,534
1730388562.878803,340
1730388562.88708,509
1730388562.895218,397
1730388562.903431,312
1730388562.911592,515
1730388562.919848,324
1730388562.9279912,568
1730388562.936254,377
1730388562.9443789,414
1730388562.952558,469
1730388562.960764,313
1730388562.968949,571
1730388562.97716,352
1730388562.985308,511
1730388562.993518,428
1730388563.0016909,309
1730388563.009901,486
1730388563.018111,330
1730388563.0262861,566
1730388563.0344892,392
1730388563.042683,333
1730388563.050839,479
1730388563.0590332,320
1730388563.067251,542
1730388563.075468,356
1730388563.0837078,469
1730388563.0918882,449
1730388563.100069,311
1730388563.108243,519
1730388563.11645,337
1730388563.1246998,535
1730388563.1328042,402
1730388563.1410391,310
1730388563.14924,524
1730388563.1574059,323
1730388563.1656132,616
1730388563.1738172,383
1730388563.1820009,430
1730388563.190196,492
1730388563.1983922,311
1730388563.206593,573
1730388563.2148218,349
1730388563.222983,506
1730388563.231173,421
1730388563.2393441,310
1730388563.247573,500
1730388563.255748,329
1730388563.267992,553
1730388563.276185,385
1730388563.292567,494
1730388563.3007638,320
1730388563.308888,552
1730388563.3171241,360
1730388563.3253388,456
1730388563.33349,453
1730388563.3417192,311
1730388563.3499079,532
1730388563.358119,340
1730388563.366299,572
1730388563.374509,426
1730388563.382648,309
1730388563.3908842,511
1730388563.399101,325
1730388563.40724,599
1730388563.4154382,384
1730388563.4236312,373
1730388563.4318268,451
1730388563.4400158,317
1730388563.448224,566
1730388563.456417,350
1730388563.464632,502
1730388563.472817,427
1730388563.481017,310
1730388563.489205,498
1730388563.497396,329
1730388563.505656,503
1730388563.51372,378
1730388563.521976,347
1730388563.5301461,490
1730388563.538315,318
1730388563.5464718,518
1730388563.554742,354
1730388563.562839,461
1730388563.571072,444
1730388563.579306,312
1730388563.587436,508
1730388563.595683,337
1730388563.603797,450
1730388563.612105,376
1730388563.620289,321
1730388563.6284301,526
1730388563.636641,323
1730388563.6448698,516
1730388563.652949,366
1730388563.661228,415
1730388563.669434,474
1730388563.681664,313
1730388563.689876,559
1730388563.6981618,350
1730388563.706259,514
1730388563.714462,421
1730388563.722584,309
1730388563.730828,517
1730388563.739003,329
1730388563.747222,574
1730388563.75533,394
1730388563.77179,442
1730388563.779943,320
1730388563.7881632,533
1730388563.796329,359
1730388563.804522,447
1730388563.812664,450
1730388563.82092,312
1730388563.829049,529
1730388563.837287,339
1730388563.845524,479
1730388563.853684,389
1730388563.861892,318
1730388563.8701189,523
1730388563.878269,324
1730388563.88649,537
1730388563.8947,374
1730388563.902843,388
1730388563.911061,449
1730388563.9192672,316
1730388563.9274921,492
1730388563.93561,344
1730388563.94383,492
1730388563.952014,425
1730388563.960191,310
1730388563.968399,506
1730388563.976578,332
1730388563.984755,512
1730388563.992976,376
1730388564.001175,339
1730388564.009344,478
1730388564.0175738,320
1730388564.025744,612
1730388564.0339148,370
1730388564.042149,448
1730388564.050328,450
1730388564.058512,312
1730388564.0667121,506
1730388564.0749178,338
1730388564.083133,566
1730388564.095402,420
1730388564.1035361,312
1730388564.1117198,482
1730388564.119863,325
1730388564.128097,528
1730388564.136311,369
1730388564.144542,410
1730388564.1526668,451
1730388564.160886,315
1730388564.169132,550
1730388564.1773021,348
1730388564.185447,482
1730388564.1936781,418
1730388564.201903,312
1730388564.209999,482
1730388564.218229,330
1730388564.226403,566
1730388564.2345998,393
1730388564.2427871,352
1730388564.250984,479
1730388564.2591622,318
1730388564.267358,537
1730388564.2755342,358
1730388564.283747,449
1730388564.291968,434
1730388564.300145,313
1730388564.308358,477
1730388564.316549,336
1730388564.324737,486
1730388564.332941,384
1730388564.349306,478
1730388564.357506,326
1730388564.365702,593
1730388564.373896,386
1730388564.3821251,370
1730388564.390273,447
1730388564.398468,317
1730388564.4066691,522
1730388564.414885,350
1730388564.423052,481
1730388564.431242,421
1730388564.439447,312
1730388564.447645,491
1730388564.455828,332
1730388564.4640372,509
1730388564.472147,383
1730388564.4803882,335
1730388564.488584,447
1730388564.4966831,321
1730388564.5090182,511
1730388564.517218,357
1730388564.5253708,451
1730388564.5335932,444
1730388564.541795,312
1730388564.549962,560
1730388564.558173,343
1730388564.5663722,520
1730388564.5745559,404
1730388564.5827498,310
1730388564.5909739,513
1730388564.599123,325
1730388564.607338,515
1730388564.61556,366
1730388564.623725,388
1730388564.6318772,431
1730388564.640139,317
1730388564.648314,533
1730388564.656499,350
1730388564.66468,494
1730388564.6728761,419
1730388564.6810172,311
1730388564.689203,503
1730388564.697452,332
1730388564.70563,528
1730388564.713811,385
1730388564.7220101,339
1730388564.7301471,481
1730388564.73843,319
1730388564.746627,546
1730388564.7546701,360
1730388564.7629728,445
1730388564.7710779,436
1730388564.779351,313
1730388564.787466,490
1730388564.795769,337
1730388564.80388,531
1730388564.812088,404
1730388564.8285398,458
1730388564.836656,328
1730388564.844907,523
1730388564.853109,371
1730388564.8612878,372
1730388564.8695092,469
1730388564.877663,316
1730388564.885855,540
1730388564.8941052,352
1730388564.9022431,470
1730388564.910451,417
1730388564.922714,313
1730388564.930901,503
1730388564.939158,333
1730388564.947266,523
1730388564.955441,388
1730388564.9636312,324
1730388564.971843,477
1730388564.980035,321
1730388564.98816,517
1730388564.996434,358
1730388565.004578,427
1730388565.0127711,432
1730388565.020927,315
1730388565.0292192,513
1730388565.0373251,340
1730388565.045621,498
1730388565.053806,398
1730388565.0618858,312
1730388565.0701609,491
1730388565.07835,326
1730388565.08654,547
1730388565.094763,375
1730388565.102941,368
1730388565.111108,455
1730388565.119366,317
1730388565.1274922,549
1730388565.135701,351
1730388565.143836,470
1730388565.152111,411
1730388565.160326,313
1730388565.1684911,517
1730388565.1766279,332
1730388565.184887,548
1730388565.193025,391
1730388565.201209,321
1730388565.209412,456
1730388565.2176619,323
1730388565.225827,563
1730388565.233974,361
1730388565.242183,428
1730388565.25034,433
1730388565.2585511,315
1730388565.2667782,500
1730388565.274976,339
1730388565.283154,511
1730388565.291384,399
1730388565.299572,313
1730388565.311765,510
1730388565.320029,324
1730388565.328219,560
1730388565.336406,376
1730388565.344613,370
1730388565.352726,440
1730388565.360907,318
1730388565.369071,539
1730388565.377274,347
1730388565.385459,455
1730388565.3936481,403
1730388565.4019048,314
1730388565.410065,484
1730388565.418279,330
1730388565.426466,509
1730388565.434616,379
1730388565.442875,331
1730388565.4510982,469
1730388565.459243,320
1730388565.4674392,529
1730388565.475633,356
1730388565.483805,456
1730388565.492013,443
1730388565.500214,312
1730388565.5084212,511
1730388565.516623,337
1730388565.524802,497
1730388565.5329978,393
1730388565.541177,316
1730388565.549351,474
1730388565.5575879,325
1730388565.565759,529
1730388565.5739489,366
1730388565.5821362,380
1730388565.590346,441
1730388565.598551,317
1730388565.6067488,554
1730388565.61492,347
1730388565.623192,501
1730388565.631277,419
1730388565.647701,521
1730388565.655922,333
1730388565.664045,554
1730388565.672225,393
1730388565.680449,324
1730388565.6886241,444
1730388565.6968708,322
1730388565.705052,527
1730388565.7131898,359
1730388565.725487,438
1730388565.73361,444
1730388565.7418282,313
1730388565.7500548,501
1730388565.758223,338
1730388565.766432,545
1730388565.774603,418
1730388565.782788,313
1730388565.790962,476
1730388565.799188,325
1730388565.8073542,540
1730388565.815568,373
1730388565.823781,372
1730388565.831989,451
1730388565.840191,317
1730388565.848364,555
1730388565.856547,351
1730388565.8647318,457
1730388565.872957,405
1730388565.88113,314
1730388565.889323,500
1730388565.897519,331
1730388565.905728,506
1730388565.913897,377
1730388565.922155,334
1730388565.9302652,468
1730388565.938504,320
1730388565.946701,522
1730388565.954828,356
1730388565.962969,436
1730388565.971292,433
1730388565.979479,314
1730388565.987556,519
1730388565.995782,337
1730388566.0039191,496
1730388566.0121899,395
1730388566.020301,318
1730388566.028637,506
1730388566.036754,324
1730388566.0449631,576
1730388566.053161,379
1730388566.061364,394
1730388566.069567,465
1730388566.077743,315
1730388566.085918,526
1730388566.0941498,346
1730388566.102323,459
1730388566.114568,407
1730388566.1227782,314
1730388566.1309152,500
1730388566.139174,329
1730388566.147352,549
1730388566.1555169,389
1730388566.17193,483
1730388566.180032,321
1730388566.188304,582
1730388566.196488,367
1730388566.204579,418
1730388566.2128341,429
1730388566.22105,315
1730388566.2292118,514
1730388566.237441,339
1730388566.2455812,508
1730388566.25388,407
1730388566.261944,315
1730388566.270266,459
1730388566.2784598,326
1730388566.286623,439
1730388566.294824,352
1730388566.303,361
1730388566.311174,445
1730388566.3194041,318
1730388566.3275478,512
1730388566.335781,347
1730388566.343956,472
1730388566.3521652,419
1730388566.360352,312
1730388566.3685389,515
1730388566.376742,332
1730388566.384908,562
1730388566.393124,399
1730388566.401279,328
1730388566.409473,457
1730388566.4176798,321
1730388566.425865,556
1730388566.43411,363
1730388566.442249,423
1730388566.450428,430
1730388566.4586382,315
1730388566.4668171,494
1730388566.475036,336
1730388566.483232,512
1730388566.491433,402
1730388566.499608,315
1730388566.507803,423
1730388566.516006,326
1730388566.524197,547
1730388566.536478,374
1730388566.544595,375
1730388566.5528939,441
1730388566.5609758,318
1730388566.569223,479
1730388566.5774112,343
1730388566.585624,477
1730388566.59378,415
1730388566.6019452,312
1730388566.610174,500
1730388566.618346,332
1730388566.626494,523
1730388566.634753,385
1730388566.6429172,344
1730388566.651087,456
1730388566.65932,320
1730388566.6674628,560
1730388566.675683,361
1730388566.683858,425
1730388566.6921039,415
1730388566.7002702,316
1730388566.708459,457
1730388566.716649,336
1730388566.724854,473
1730388566.7330308,387
1730388566.741249,318
1730388566.7494469,495
1730388566.757658,323
1730388566.765824,537
1730388566.774025,370
1730388566.782214,387
1730388566.790405,426
1730388566.798599,318
1730388566.806773,505
1730388566.814937,345
1730388566.823179,458
1730388566.831392,399
1730388566.8477938,469
1730388566.8559601,332
1730388566.8641531,558
1730388566.8723578,394
1730388566.880516,330
1730388566.888732,456
1730388566.89693,321
1730388566.905164,473
1730388566.913276,349
1730388566.921485,432
1730388566.929609,427
1730388566.941889,315
1730388566.950115,405
1730388566.958302,331
1730388566.9664798,498
1730388566.974675,399
1730388566.982852,312
1730388566.991085,419
1730388566.999282,326
1730388567.007484,536
1730388567.015628,373
1730388567.023821,382
1730388567.032018,459
1730388567.040203,316
1730388567.048416,520
1730388567.056596,349
1730388567.0647821,496
1730388567.073002,427
1730388567.081186,310
1730388567.089383,470
1730388567.097557,332
1730388567.1057541,589
1730388567.1139069,404
1730388567.122174,327
1730388567.130324,460
1730388567.1385338,322
1730388567.146656,513
1730388567.154948,356
1730388567.163093,436
1730388567.171351,430
1730388567.179429,314
1730388567.187596,513
1730388567.1958551,340
1730388567.204051,485
1730388567.21221,393
1730388567.220403,317
1730388567.228672,471
1730388567.2367702,326
1730388567.244982,535
1730388567.253213,372
1730388567.261367,364
1730388567.269579,401
1730388567.27777,321
1730388567.285967,537
1730388567.2942028,348
1730388567.302377,463
1730388567.310577,409
1730388567.3187351,313
1730388567.326925,460
1730388567.339211,330
1730388567.34739,492
1730388567.355619,375
1730388567.3720021,455
1730388567.3801448,323
1730388567.388374,501
1730388567.396522,358
1730388567.4047518,432
1730388567.412895,435
1730388567.421139,314
1730388567.4292412,506
1730388567.437488,341
1730388567.445643,498
1730388567.4538722,404
1730388567.4621282,312
1730388567.4702778,462
1730388567.478394,327
1730388567.486614,527
1730388567.4948852,373
1730388567.503058,368
1730388567.5112581,448
1730388567.519464,318
1730388567.527555,517
1730388567.53583,349
1730388567.543967,432
1730388567.55217,398
1730388567.560408,316
1730388567.568596,507
1730388567.576822,333
1730388567.584957,480
1730388567.593156,375
1730388567.601343,334
1730388567.6095622,471
1730388567.617729,321
1730388567.625928,464
1730388567.634089,349
1730388567.642308,436
1730388567.650458,433
1730388567.658699,314
1730388567.6668758,455
1730388567.675126,337
1730388567.683272,495
1730388567.6914518,400
1730388567.69967,313
1730388567.707854,494
1730388567.7160478,326
1730388567.724264,512
1730388567.732439,369
1730388567.740675,367
1730388567.748849,454
1730388567.761137,317
1730388567.769281,493
1730388567.777437,346
1730388567.785665,451
1730388567.793827,404
1730388567.8019998,315
1730388567.810251,489
1730388567.818422,332
1730388567.8265972,485
1730388567.8347719,376
1730388567.8429608,334
1730388567.85115,465
1730388567.859345,321
1730388567.8675148,511
1730388567.8757172,357
1730388567.883931,420
1730388567.892124,426
1730388567.900331,316
1730388567.9085178,486
1730388567.916726,338
1730388567.924911,504
1730388567.9331179,398
1730388567.941312,312
1730388567.949501,500
1730388567.957709,325
1730388567.965884,507
1730388567.97413,367
1730388567.9822679,390
1730388567.990466,464
1730388567.998666,315
1730388568.0068648,494
1730388568.015043,346
1730388568.023239,494
1730388568.031401,424
1730388568.0396469,310
1730388568.0478039,501
1730388568.0560262,332
1730388568.064225,486
1730388568.072395,375
1730388568.08055,338
1730388568.088798,462
1730388568.096978,320
1730388568.105143,530
1730388568.113336,357
1730388568.121548,426
1730388568.1296399,423
1730388568.137949,315
1730388568.1501539,492
1730388568.158336,338
1730388568.166553,507
1730388568.174721,397
1730388568.1829062,316
1730388568.19116,498
1730388568.199323,324
1730388568.2074938,539
1730388568.215719,370
1730388568.223893,375
1730388568.232039,424
1730388568.240277,319
1730388568.24848,541
1730388568.256656,348
1730388568.264826,489
1730388568.273095,418
1730388568.281235,311
1730388568.28945,499
1730388568.297639,330
1730388568.3058188,478
1730388568.314007,369
1730388568.33039,450
1730388568.338586,322
1730388568.3467782,505
1730388568.35496,356
1730388568.3632278,416
1730388568.371407,414
1730388568.379492,317
1730388568.387733,525
1730388568.395964,341
1730388568.404085,499
1730388568.4123251,400
1730388568.420456,316
1730388568.428706,463
1730388568.436831,326
1730388568.445149,511
1730388568.453224,367
1730388568.461463,376
1730388568.469652,449
1730388568.47787,317
1730388568.486082,506
1730388568.494276,345
1730388568.502432,419
1730388568.5106518,381
