Timestamp,ECG Value
1730378911.515361,299
1730378911.535819,295
1730378911.556323,296
1730378911.576604,300
1730378911.597234,297
1730378911.617661,303
1730378911.638247,308
1730378911.6586869,306
1730378911.6790972,312
1730378911.699584,318
1730378911.720076,320
1730378911.740551,316
1730378911.761007,309
1730378911.7815292,308
1730378911.802003,310
1730378911.8184252,313
1730378911.838906,315
1730378911.859352,320
1730378911.879879,318
1730378911.9003332,315
1730378911.920822,317
1730378911.9412422,316
1730378911.9617422,317
1730378911.982273,319
1730378912.00269,323
1730378912.023194,324
1730378912.043562,323
1730378912.064134,332
1730378912.084466,330
1730378912.1051252,315
1730378912.125539,317
1730378912.146049,318
1730378912.166486,317
1730378912.1870432,318
1730378912.207488,286
1730378912.223872,407
1730378912.2443898,535
1730378912.26484,328
1730378912.2853608,301
1730378912.305805,299
1730378912.326227,299
1730378912.346765,302
1730378912.367167,304
1730378912.387701,310
1730378912.408158,312
1730378912.42869,314
1730378912.4491148,315
1730378912.469567,321
1730378912.49009,325
1730378912.510462,323
1730378912.531025,315
1730378912.55142,314
1730378912.5719712,316
1730378912.592427,317
1730378912.6129558,318
1730378912.633404,318
1730378912.649855,321
1730378912.670325,319
1730378912.690818,320
1730378912.711307,320
1730378912.731767,319
1730378912.752088,318
1730378912.772728,319
1730378912.79315,321
1730378912.813729,325
1730378912.834071,330
1730378912.854628,324
1730378912.875034,316
1730378912.895562,318
1730378912.916047,321
1730378912.936548,320
1730378912.9569988,316
1730378912.9774442,280
1730378912.997893,542
1730378913.0183392,438
1730378913.03892,312
1730378913.055357,305
1730378913.075758,301
1730378913.096305,305
1730378913.116745,305
1730378913.1372852,304
1730378913.1576982,308
1730378913.1782231,310
1730378913.1986802,314
1730378913.219098,317
1730378913.239687,321
1730378913.259955,321
1730378913.280559,313
1730378913.3010418,310
1730378913.321619,307
1730378913.341998,311
1730378913.362491,313
1730378913.382921,312
1730378913.4033878,311
1730378913.423867,314
1730378913.444412,313
1730378913.464894,313
1730378913.481323,312
1730378913.501612,314
1730378913.52226,311
1730378913.542691,313
1730378913.563232,319
1730378913.5836911,325
1730378913.604162,333
1730378913.6246521,327
1730378913.645133,319
1730378913.66557,323
1730378913.686083,320
1730378913.7065432,321
1730378913.726938,318
1730378913.747474,280
1730378913.7679732,560
1730378913.7884412,413
1730378913.8088908,312
1730378913.8294048,302
1730378913.849876,304
1730378913.870346,306
1730378913.886772,306
1730378913.907281,308
1730378913.927778,309
1730378913.9481971,313
1730378913.968671,313
1730378913.9891589,317
1730378914.009655,318
1730378914.030124,319
1730378914.050557,310
1730378914.07108,305
1730378914.091556,306
1730378914.112035,308
1730378914.13252,309
1730378914.1529589,308
1730378914.173414,309
1730378914.1939359,312
1730378914.214408,309
1730378914.234856,308
1730378914.2553868,306
1730378914.275828,311
1730378914.292272,309
1730378914.3127658,307
1730378914.333206,314
1730378914.3536909,325
1730378914.3741398,322
1730378914.394709,313
1730378914.4150789,312
1730378914.4354408,312
1730378914.456096,314
1730378914.476563,312
1730378914.497077,290
1730378914.517461,330
1730378914.538003,588
1730378914.5584471,340
1730378914.578955,304
1730378914.599423,298
1730378914.619911,300
1730378914.640374,301
1730378914.6608331,304
1730378914.681309,304
1730378914.7017221,308
1730378914.718236,314
1730378914.738722,315
1730378914.759166,320
1730378914.779715,325
1730378914.800107,326
1730378914.8206458,324
1730378914.841077,325
1730378914.861587,340
1730378914.8820212,335
1730378914.902532,334
1730378914.922952,330
1730378914.9434261,326
1730378914.963964,325
1730378914.984361,326
1730378915.0049121,325
1730378915.025341,323
1730378915.045847,323
1730378915.066287,322
1730378915.086841,323
1730378915.107265,329
1730378915.1236649,336
1730378915.1442502,323
1730378915.1646981,319
1730378915.184988,315
1730378915.205641,315
1730378915.226022,318
1730378915.2465549,313
1730378915.267009,277
1730378915.2875142,561
1730378915.307968,407
1730378915.328477,306
1730378915.348926,296
1730378915.369471,297
1730378915.389905,300
1730378915.410243,306
