Timestamp,ECG Value
1730379704.0561879,304
1730379704.0643442,312
1730379704.0725188,310
1730379704.0807328,315
1730379704.088948,314
1730379704.097142,310
1730379704.105371,322
1730379704.113565,315
1730379704.121752,319
1730379704.1299179,323
1730379704.1380951,318
1730379704.1463192,324
1730379704.154506,321
1730379704.162744,329
1730379704.1749709,326
1730379704.1831172,327
1730379704.191328,330
1730379704.199498,322
1730379704.207784,329
1730379704.2158668,321
1730379704.224137,321
1730379704.2322402,320
1730379704.24049,314
1730379704.248693,319
1730379704.25686,313
1730379704.265048,320
1730379704.2731788,320
1730379704.281334,318
1730379704.289576,328
1730379704.297732,321
1730379704.30592,326
1730379704.314177,321
1730379704.322353,323
1730379704.330561,325
1730379704.338902,321
1730379704.347001,327
1730379704.355146,320
1730379704.363358,326
1730379704.371511,325
1730379704.379764,318
1730379704.3879192,327
1730379704.3961291,320
1730379704.404327,324
1730379704.412487,324
1730379704.420724,322
1730379704.428909,322
1730379704.437124,318
1730379704.445267,324
1730379704.453492,318
1730379704.46158,320
1730379704.469877,325
1730379704.478057,322
1730379704.48627,328
1730379704.4944808,327
1730379704.50265,341
1730379704.510803,337
1730379704.5191271,334
1730379704.5272691,333
1730379704.535407,317
1730379704.543637,320
1730379704.5517728,317
1730379704.5599842,320
1730379704.572157,320
1730379704.580346,315
1730379704.5885599,324
1730379704.596791,316
1730379704.604977,318
1730379704.613153,321
1730379704.621314,318
1730379704.629569,320
1730379704.6377091,309
1730379704.645947,293
1730379704.654102,279
1730379704.662334,315
1730379704.670557,488
1730379704.6787882,594
1730379704.6869419,590
1730379704.695134,445
1730379704.703299,349
1730379704.711515,314
1730379704.719733,303
1730379704.7279098,308
1730379704.736063,299
1730379704.7442718,304
1730379704.752507,301
1730379704.760669,299
1730379704.768915,302
1730379704.777046,298
1730379704.7852118,303
1730379704.793424,300
1730379704.801613,303
1730379704.8098161,301
1730379704.817992,302
1730379704.826218,311
1730379704.834382,304
1730379704.842619,313
1730379704.8508108,312
1730379704.8589811,311
1730379704.867167,315
1730379704.8754299,310
1730379704.883523,315
1730379704.891698,311
1730379704.899966,315
1730379704.908066,314
1730379704.9163032,312
1730379704.924478,327
1730379704.932714,322
1730379704.94091,323
1730379704.949022,322
1730379704.961304,314
1730379704.969482,318
1730379704.9777129,309
1730379704.985857,312
1730379704.994076,309
1730379705.0022788,308
1730379705.010466,313
1730379705.018704,309
1730379705.0268521,320
1730379705.035082,313
1730379705.043243,319
1730379705.051429,320
1730379705.059626,318
1730379705.067786,322
1730379705.076017,315
1730379705.084221,320
1730379705.0923789,317
1730379705.1006222,316
1730379705.1087942,323
1730379705.116997,317
1730379705.1251998,322
1730379705.1333818,317
1730379705.141532,317
1730379705.149763,319
1730379705.1579561,316
1730379705.166164,322
1730379705.174328,316
1730379705.182515,320
1730379705.190794,320
1730379705.198893,316
1730379705.206992,322
1730379705.2152488,315
1730379705.223352,323
1730379705.231659,319
1730379705.239819,318
1730379705.247962,324
1730379705.256225,323
1730379705.26432,336
1730379705.272564,335
1730379705.28077,337
1730379705.288971,337
1730379705.297185,326
1730379705.3053691,322
1730379705.31358,317
1730379705.321783,322
1730379705.329959,320
1730379705.338146,321
1730379705.3504388,324
1730379705.358617,317
1730379705.366796,320
1730379705.375005,317
1730379705.38315,320
1730379705.3914208,325
1730379705.399588,320
1730379705.4076421,318
1730379705.415937,285
1730379705.424115,281
1730379705.432239,313
1730379705.440497,476
1730379705.448631,569
1730379705.456874,557
1730379705.465058,460
1730379705.4732318,364
1730379705.4814699,322
1730379705.4896781,313
1730379705.4979358,308
1730379705.506065,310
1730379705.514229,303
1730379705.522442,305
1730379705.530617,305
1730379705.538823,303
1730379705.5470169,307
1730379705.555239,302
1730379705.563369,312
1730379705.571647,310
1730379705.579882,310
1730379705.58802,313
1730379705.59622,309
1730379705.604409,318
1730379705.6125388,316
1730379705.620756,319
1730379705.6289558,321
1730379705.6371222,316
1730379705.645391,322
1730379705.653537,317
1730379705.6617222,325
1730379705.669945,324
